state,municipality,electionDay,isPrimary,partisanType
OH,Miami,3/19/2024,,
OH,Auglaize,3/19/2024,,
OH,Butler,3/19/2024,,
LA,Madisonville,3/2/2024,,
OH,Greene,3/19/2024,,
OH,Wood,3/19/2024,,
OH,Jefferson,3/19/2024,,
AL,Harmony,3/5/2024,,
AL,Dale,3/5/2024,,
OH,Carroll,3/19/2024,,
AL,Hinesburg,3/5/2024,,
AL,Washington,3/5/2024,,
ND,Cass,3/19/2024,,
OH,Ross,3/19/2024,,
OH,Roane,3/19/2024,,
OH,Tuscarawas,3/19/2024,,
OH,OH,3/19/2024,,
AL,Geneva,3/5/2024,,
OH,Muskingum,3/19/2024,,
AL,Mobile,3/5/2024,,
OH,Butler,3/19/2024,,
OH,Lucas,3/19/2024,,
OH,Delaware,3/19/2024,,
OH,Circleville,3/19/2024,,
AL,Groton,3/5/2024,,
OH,Fulton,3/19/2024,,
OH,Meigs,3/19/2024,,
OH,Williams,3/19/2024,,
OH,Giles,3/19/2024,,
OH,Miami,3/19/2024,,
LA,Haskell,3/23/2024,,
OH,South Bloomingfield,3/19/2024,,
AL,Pittsford,3/5/2024,,
OH,Geauga,3/19/2024,,
OH,Stark,3/19/2024,,
AL,Conway,3/5/2024,,
OH,Shelby,3/19/2024,,
AL,Bath,3/5/2024,,
OH,Lucas,3/19/2024,,
OH,Hancock,3/19/2024,,
AL,Massapequa Park,3/5/2024,,
OH,Allen,3/19/2024,,
OH,Scioto,3/19/2024,,
OH,Butler,3/19/2024,,
OH,Lawrence,3/19/2024,,
OH,Athens,3/19/2024,,
AL,DeKalb,3/5/2024,,
AL,Colbert,3/5/2024,,
AL,Tallapoosa,3/5/2024,,
OH,Lake,3/19/2024,,
OH,Putnam,3/19/2024,,
AL,Union,3/5/2024,,
AL,Minco,3/5/2024,,
AL,Hammondsport,3/5/2024,,
AL,Bethany,3/5/2024,,
OH,Perry,3/19/2024,,
OH,Delevan,3/19/2024,,
OH,Lorain,3/19/2024,,
AL,Montpelier,3/5/2024,,
OH,Jackson,3/19/2024,,
OH,Noble,3/19/2024,,
OH,Adams,3/19/2024,,
OH,Pickaway,3/19/2024,,
OH,Logan,3/19/2024,,
LA,Monroe,3/2/2024,,
OH,Carroll,3/19/2024,,
AL,Chambers,3/5/2024,,
OH,Warren,3/19/2024,,
AL,Richwood,3/5/2024,,
OH,Delaware,3/19/2024,,
OH,Noble,3/19/2024,,
OH,Perry,3/19/2024,,
OH,Champaign,3/19/2024,,
AL,Mobile,3/5/2024,,
OH,Greene,3/19/2024,,
OH,Jefferson,3/19/2024,,
AL,Redington Shores,3/5/2024,,
OH,Portage,3/19/2024,,
LA,Mulhall-Orlando,3/23/2024,,
OH,Meigs,3/19/2024,,
AL,Fayette,3/5/2024,,
AL,Baxter Estates,3/5/2024,,
AL,Ralph,3/5/2024,,
OH,Westside,3/19/2024,,
OH,Harrison,3/19/2024,,
AL,Canastota,3/5/2024,,
AL,Chambers,3/5/2024,,
AK,President,3/5/2024,,
OH,Carroll,3/19/2024,,
OH,Coshocton,3/19/2024,,
AL,Bridgeville,3/5/2024,,
OH,Licking,3/19/2024,,
AL,Jefferson,3/5/2024,,
OH,5,3/19/2024,,
OH,Harrison,3/19/2024,,
OH,Clark,3/19/2024,,
OH,Shelby,3/19/2024,,
OH,Hamilton,3/19/2024,,
OH,Sherwood,3/19/2024,,
AL,Winooski,3/5/2024,,
OH,Henry,3/19/2024,,
OH,Holmes,3/19/2024,,
WA,President,3/12/2024,,
OH,Vinton,3/19/2024,,
OH,Meigs,3/19/2024,,
OH,Trumansburg,3/19/2024,,
OH,Stark,3/19/2024,,
OH,Stark,3/19/2024,,
OH,Montgomery,3/19/2024,,
OH,Fayette,3/19/2024,,
OH,Avon,3/19/2024,,
AL,St. George,3/5/2024,,
OH,Stark,3/19/2024,,
AL,Stillwater,3/5/2024,,
OH,Bethel Heights,3/19/2024,,
OH,Williams,3/19/2024,,
AL,Greene,3/5/2024,,
AL,Frederica,3/5/2024,,
OH,Ross,3/19/2024,,
OH,Union,3/19/2024,,
OH,Portage,3/19/2024,,
OH,Mahoning,3/19/2024,,
OH,Mercer,3/19/2024,,
OH,Clark,3/19/2024,,
OH,Perry,3/19/2024,,
AL,Jefferson,3/5/2024,,
AL,Lincoln-Sudbury,3/5/2024,,
AL,South,3/5/2024,,
OH,Portage,3/19/2024,,
OH,Allen,3/19/2024,,
OH,Highland,3/19/2024,,
AL,Blount,3/5/2024,,
OH,Holmes,3/19/2024,,
AL,Franklin,3/5/2024,,
AL,Addison,3/5/2024,,
FL,Eagle Lake,4/2/2024,,
FL,North Palm Beach,3/19/2024,,
FL,West Miami,3/19/2024,,
FL,Juno Beach,3/19/2024,,
FL,Pottsville,3/19/2024,,
IN,Warrick,5/7/2024,,
TX,Grapevine-Colleyville,5/4/2024,,
TX,Angleton,5/4/2024,,
TX,Navasota,5/4/2024,,
TX,Justin,5/4/2024,,
TX,Edgewood,5/4/2024,,
TX,Olmos Park,5/4/2024,,
TX,Everman,5/4/2024,,
TX,Alamo Heights,5/4/2024,,
TX,Dripping,5/4/2024,,
TX,Irving,5/4/2024,,
TX,Jacinto,5/4/2024,,
TX,Universal,5/4/2024,,
TX,El Paso,3/5/2024,,
TX,Bosqueville,5/4/2024,,
TX,Frenship,5/4/2024,,
TX,Woodloch,5/4/2024,,
TX,China Grove,5/4/2024,,
TX,Rhome,5/4/2024,,
TX,Cooper,5/4/2024,,
TX,Blue Ridge,5/4/2024,,
TX,Hardin-Jefferson,5/4/2024,,
TX,Tom,5/4/2024,,
TX,Gun Barrel,5/4/2024,,
TX,Mathis,5/4/2024,,
TX,Nederland,5/4/2024,,
TX,Tomball,5/4/2024,,
TX,Farmersville,5/4/2024,,
TX,Idalou,5/4/2024,,
TX,Conroe,5/4/2024,,
TX,Vidor,5/4/2024,,
TX,Westworth,5/4/2024,,
TX,Happy,5/4/2024,,
TX,Nassau Bay,5/4/2024,,
TX,Sinton,5/4/2024,,
TX,Whitehouse,5/4/2024,,
TX,Mineral Wells,5/4/2024,,
TX,Ore,5/4/2024,,
TX,Fannindel,5/4/2024,,
TX,Veribest,5/4/2024,,
FL,Lake Wales,4/2/2024,,
TX,Northlake,5/4/2024,,
FL,New Port Richey,3/19/2024,,
TX,Hawk Cove,5/4/2024,,
TX,Argyle,5/4/2024,,
TX,Quinlan,5/4/2024,,
TX,Prosper,5/4/2024,,
TX,Seagoville,5/4/2024,,
TX,Pelican Bay,5/4/2024,,
FL,Belleair Beach,3/19/2024,,
TX,La Villa,5/4/2024,,
TX,New Hope,5/4/2024,,
MD,MD,5/14/2024,,
NE,La Vista,5/14/2024,,
NE,Antelope,5/14/2024,,
NE,Allen,,,
NE,Auburn,,,
NE,Beemer,,,
NE,Bennington,,,
NE,Bloomfield,,,
NE,Brady,,,
NE,Broken Bow,,,
NE,Crofton,,,
NE,Gering,,,
NE,Gordon,,,
NE,Hemingford,,,
NE,Johnson,,,
NE,Lincoln,,,
NE,Maxwell,,,
NE,McCool Junction,,,
NE,Norfolk,,,
NE,Omaha,,,
NE,O'Neill,,,
NE,Pierce,,,
NE,Pilger,,,
NE,Scottsbluff,,,
NE,St. Helena,,,
NE,Sarpy,5/14/2024,,
NE,Springfield,,,
NE,Furnas,5/14/2024,,
NE,Cuming,5/14/2024,,
NE,Wisner,,,
NE,Bancroft,,,
NE,Thurston,5/14/2024,,
NE,Merrick,5/14/2024,,
NE,Fillmore,5/14/2024,,
NE,Davey,5/14/2024,,
NE,Saunders,5/14/2024,,
ID,Ada,5/21/2024,,
GA,Gwinnett,5/21/2024,,
GA,Towns,5/21/2024,,
ID,Boise,5/21/2024,,
GA,Colquitt,5/21/2024,,
ID,Payette,5/21/2024,,
MT,Missoula,6/4/2024,,
MT,Park,6/4/2024,,
MT,Toole,6/4/2024,,
NJ,Medford Lakes,5/14/2024,,
OR,Klamath Falls,5/21/2024,,
OR,Coquille,5/21/2024,,
OR,Multnomah,5/21/2024,,
OR,Siletz,5/21/2024,,
OR,Lakeside,5/21/2024,,
OR,Lincoln,,,
OR,Coos,,,
OR,Columbia,,,
NM,De Baca,6/4/2024,,
OR,Rainier,5/21/2024,,
OR,Vernonia,5/21/2024,,
OR,Bend,5/21/2024,,
OR,Rogue River,5/21/2024,,
OR,Scio,5/21/2024,,
OR,Rivergrove,5/21/2024,,
OR,Fairview,5/21/2024,,
OR,Detroit,5/21/2024,,
OR,Eagle Point,5/21/2024,,
OR,Canby,5/21/2024,,
OR,Gilliam,5/21/2024,,
NM,Harding,6/4/2024,,
NV,Lyon,6/11/2024,,
NV,Carson City,6/11/2024,,
NV,Moapa Valley,6/11/2024,,
NV,Churchill,6/11/2024,,
IA,IA,6/4/2024,,
NV,Elko,6/11/2024,,
CO,Gilpin,6/25/2024,,
IA,Kossuth,6/4/2024,,
SD,Oglala Lakota,6/4/2024,,
SD,Lyman,6/4/2024,,
MO,Moniteau,8/6/2024,,
NY,Warwick,3/19/2024,,
NY,Manheim,6/25/2024,,
MT,Lockwood,5/7/2024,,
NY,Ellery,6/25/2024,,
NY,Spafford,6/25/2024,,
NY,Ashford,6/25/2024,,
NY,Clare,6/25/2024,,
NY,Gorham,6/25/2024,,
NY,West Haverstraw,6/25/2024,,
MT,Evergreen,5/7/2024,,
NY,Pompey,6/25/2024,,
NY,Fayetteville,3/19/2024,,
MT,Elder,5/7/2024,,
MD,New Carrollton,5/6/2024,,
SC,President,2/24/2024,,
SC,Abbeville,6/11/2024,,
SC,Saluda,6/11/2024,,
SC,Marlboro,6/11/2024,,
SC,Colleton,6/11/2024,,
TX,Anderson County,,,
TX,Angelina County,,,
TX,Aransas County,,,
TX,Archer County,,,
TX,Armstrong County,,,
TX,Atascosa County,,,
TX,Austin County,,,
TX,Bandera County,,,
TX,Bastrop County,,,
TX,Baylor County,,,
TX,Bee County,,,
TX,Bell County,,,
TX,Bexar County,,,
TX,Borden County,,,
TX,Bosque County,,,
TX,Bowie County,,,
TX,Brazoria County,,,
TX,Brazos County,,,
TX,Brewster County,,,
TX,Briscoe County,,,
TX,Brooks County,,,
TX,Brown County,,,
TX,Burleson County,,,
TX,Burnet County,,,
TX,Caldwell County,,,
TX,Calhoun County,,,
TX,Callahan County,,,
TX,Cameron County,,,
TX,Carson County,,,
TX,Castro County,,,
TX,Chambers County,,,
TX,Cherokee County,,,
TX,Clay County,,,
TX,Cochran County,,,
TX,Coke County,,,
TX,Coleman County,,,
TX,Collin County,,,
TX,Collingsworth County,,,
TX,Colorado County,,,
TX,Comal County,,,
TX,Concho County,,,
TX,Cooke County,,,
TX,Coryell County,,,
TX,Cottle County,,,
TX,Crane County,,,
TX,Culberson County,,,
TX,Dallam County,,,
TX,Dallas County,,,
TX,Dawson County,,,
TX,Deaf Smith County,,,
TX,Delta County,,,
TX,Denton County,,,
TX,DeWitt County,,,
TX,Dickens County,,,
TX,Dimmit County,,,
TX,Donley County,,,
TX,Duval County,,,
TX,Eastland County,,,
TX,Ector County,,,
TX,Edwards County,,,
TX,Ellis County,,,
TX,El Paso County,,,
TX,Fannin County,,,
TX,Fayette County,,,
TX,Fisher County,,,
TX,Floyd County,,,
TX,Fort Bend County,,,
TX,Franklin County,,,
TX,Freestone County,,,
TX,Gaines County,,,
TX,Galveston County,,,
TX,Garza County,,,
TX,Gillespie County,,,
TX,Glasscock County,,,
TX,Goliad County,,,
TX,Gonzales County,,,
TX,Gray County,,,
TX,Grayson County,,,
TX,Gregg County,,,
TX,Grimes County,,,
TX,Guadalupe County,,,
TX,Hale County,,,
TX,Hall County,,,
TX,Hansford County,,,
TX,Hardeman County,,,
TX,Hardin County,,,
TX,Harris County,,,
TX,Harrison County,,,
TX,Hartley County,,,
TX,Haskell County,,,
TX,Hays County,,,
TX,Hemphill County,,,
TX,Henderson County,,,
TX,Hidalgo County,,,
TX,Hill County,,,
TX,Hockley County,,,
TX,Hood County,,,
TX,Hopkins County,,,
TX,Houston County,,,
TX,Howard County,,,
TX,Hunt County,,,
TX,Hutchinson County,,,
TX,Irion County,,,
TX,Jack County,,,
TX,Jackson County,,,
TX,Jasper County,,,
TX,Jeff Davis County,,,
TX,Jefferson County,,,
TX,Jim Hogg County,,,
TX,Jim Wells County,,,
TX,Johnson County,,,
TX,Jones County,,,
TX,Karnes County,,,
TX,Kaufman County,,,
TX,Kendall County,,,
TX,Kenedy County,,,
TX,Kerr County,,,
TX,Kimble County,,,
TX,Kinney County,,,
TX,Kleberg County,,,
TX,Knox County,,,
TX,Lamar County,,,
TX,Lamb County,,,
TX,Lampasas County,,,
TX,La Salle County,,,
TX,Lavaca County,,,
TX,Lee County,,,
TX,Leon County,,,
TX,Liberty County,,,
TX,Limestone County,,,
TX,Lipscomb County,,,
TX,Live Oak County,,,
TX,Llano County,,,
TX,Loving County,,,
TX,Lubbock County,,,
TX,Lynn County,,,
TX,Madison County,,,
TX,Marion County,,,
TX,Martin County,,,
TX,Mason County,,,
TX,Matagorda County,,,
TX,Maverick County,,,
TX,Hamilton County,,,
TX,McLennan County,,,
TX,Medina County,,,
TX,Menard County,,,
TX,Midland County,,,
TX,Milam County,,,
TX,Mills County,,,
TX,Mitchell County,,,
TX,Montague County,,,
TX,Montgomery County,,,
TX,Moore County,,,
TX,Morris County,,,
TX,Nacogdoches County,,,
TX,Navarro County,,,
TX,Newton County,,,
TX,Nolan County,,,
TX,Nueces County,,,
TX,Ochiltree County,,,
TX,Oldham County,,,
TX,Orange County,,,
TX,Palo Pinto County,,,
TX,Panola County,,,
TX,Parker County,,,
TX,Parmer County,,,
TX,Pecos County,,,
TX,Polk County,,,
TX,Potter County,,,
TX,Presidio County,,,
TX,Rains County,,,
TX,Randall County,,,
